REFERÃŠNCIA;NOMEPRODUTO;CATEGORIA;ESTOQUE;PRECOATACADO;PRECODROPSHIPPING;STATUSPROMOCAO;MARCA;DESCRICAO;DIMENSAOCAIXACM;PESOGRAMAS;DATACADASTRO;REPOSICAOESTOQUE;URLPRODUTO;FOTOS;COR;GRUPO;
67055A;Sapato Scarpin Mule;Sapato Scarpin;34,0|35,0|36,10|37,0|38,0|39,7;94.90;104.39;0;Torricella;Material: Napa Preto<br />Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Napa Preto e Taloneira Napa Preto<br />Enfeite: Fivelas e Apliques na Cor Dourado<br />Salto: 9 cm de Altura Revestido em Napa Preto<br />Solado de TR na cor Preto.;28 x 20 x 9.5;600;17/10/2023;1;https://www.revendadecalcados.com.br/produto-8337.html;https://www.revendadecalcados.com.br/fma600/953543fe0ad2bc0b413f31f9224f79f6.jpg,https://www.revendadecalcados.com.br/fma600/af96dc2d28ccbeb6e2bf4873c60ed5e4.jpg,https://www.revendadecalcados.com.br/fma600/dac69be3764594db4f5895d68b8d6dea.jpg,https://www.revendadecalcados.com.br/fma600/e50bd89b7afe806a4a0057d74a182190.jpg,https://www.revendadecalcados.com.br/fma600/1f67f48295046e3cf50325046701607f.jpg,https://www.revendadecalcados.com.br/fma600/d8190d0c3a8fd70c910c3986c13a72c8.jpg,https://www.revendadecalcados.com.br/fma600/21c4a28e36dcd4357a7534e59d3b94dd.jpg,https://www.revendadecalcados.com.br/fma600/d4840768349240457bf556d3a38c5de3.jpg,https://www.revendadecalcados.com.br/fma600/96a93aaaa43f9f402f359cba65eef1b0.jpg,https://www.revendadecalcados.com.br/fma600/62b4a4a4223c2af0d39638bf070ad5d5.jpg,https://www.revendadecalcados.com.br/fma600/d0af304495a5a9b65bac28e3bff4ef64.jpg,https://www.revendadecalcados.com.br/fma600/9ba142f7f27f632b3314749bfc171b8c.jpg,https://www.revendadecalcados.com.br/fma600/69a332f115225938d051e60eafe9ef9a.jpg,https://www.revendadecalcados.com.br/fma600/3c3a664bf49f0b9844fb7f71bbb2dbbc.jpg;Preto;67055
66082D;Sapato Scarpin;Sapato Scarpin;34,3|35,0|36,4|37,7|38,10|39,0;94.90;104.39;0;Torricella;Material: Napa Bege / Napa Caramelo / Metalizado Specchio Ouro Light<br />Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Napa Caramelo e Taloneira Napa Bege<br />Enfeite: Tiras em Metalizado Specchio Ouro Light<br />Salto: 9 cm de Altura Revestido em Napa Caramelo<br />Solado de TR na cor Bege.;28 x 20 x 9.5;600;09/09/2022;1;https://www.revendadecalcados.com.br/produto-7808.html;https://www.revendadecalcados.com.br/fma600/e082f9113b7a866b30ab234fd6796180.jpg,https://www.revendadecalcados.com.br/fma600/7fa5a85463e044ae07d4f0cbab2247d1.jpg,https://www.revendadecalcados.com.br/fma600/fb56d3fcb4a35ee31516c00517aba2fe.jpg,https://www.revendadecalcados.com.br/fma600/a92b21dcbac36dedaa8fb94b3275732e.jpg,https://www.revendadecalcados.com.br/fma600/8aa62bad730800b72f8960425427e9a8.jpg,https://www.revendadecalcados.com.br/fma600/588c1de7fc6b5e80adc2bca9837a1e04.jpg,https://www.revendadecalcados.com.br/fma600/3a3bba85f629b2cbb8252075a3aea174.jpg,https://www.revendadecalcados.com.br/fma600/cbaf68439ec93a1e6f6cd8e885e8b2ac.png,https://www.revendadecalcados.com.br/fma600/8b092d66c6a10a5bde9809c67aca9026.png,https://www.revendadecalcados.com.br/fma600/10fdf5b1e8119df91fcfcb9519509803.png,https://www.revendadecalcados.com.br/fma600/85813426c121a1850eb535cae636d4b5.png;Caramelo;66082
66058H;Sapato Scarpin;Sapato Scarpin;34,5|35,4|36,9|37,3|38,3|39,0;94.90;104.39;0;Torricella;Material: Verniz Metalizado Specchio Ouro Light<br />Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Metalizado Speechio Ouro Light e Taloneira Napa Bege<br />Enfeite: Pérola em ABS<br />Salto: 9 cm de Altura Revestido em Metalizado Speechio Ouro Light<br />Solado de Micro na cor Bege.;28 x 20 x 9.5;600;10/08/2021;1;https://www.revendadecalcados.com.br/produto-7153.html;https://www.revendadecalcados.com.br/fma600/bd6d2249d2e62efe92fdacdfa4b4b73b.jpg,https://www.revendadecalcados.com.br/fma600/98f23b92164911a7c758f15f4d9856b9.jpg,https://www.revendadecalcados.com.br/fma600/3e3b14de56b8cd65fe8fa690779d82f9.jpg,https://www.revendadecalcados.com.br/fma600/96906387c3ab41a6230e0173b9b1c45e.jpg,https://www.revendadecalcados.com.br/fma600/3e56f79c364199f016e5ad9c50695829.jpg,https://www.revendadecalcados.com.br/fma600/0159f048bfd63e5259620cbefbd79455.jpg,https://www.revendadecalcados.com.br/fma600/af0a1b665f5e854868fb4f4a1ff8dcd8.jpg,https://www.revendadecalcados.com.br/fma600/8a159878c160ccb8387d81baab5a98a2.jpg,https://www.revendadecalcados.com.br/fma600/512550a017260a4cd41107407054b312.jpg,https://www.revendadecalcados.com.br/fma600/27bce90731a9c26296bc45015eb5425a.jpg;Dourado;66058
66090;Sapato Scarpin;Sapato Scarpin;34,5|35,6|36,0|37,0|38,0|39,0;94.90;104.39;0;Torricella;Material: Napa Azul, Napa Rosa e Tela Branco<br />Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Napa Rosa e Taloneira Napa Bege<br />Enfeite: Fivela de Ajuste na cor Dourado e Tiras em nós em Napa Branco<br />Salto: 9 cm de Altura Revestido em Napa Azul<br />Solado de TR na cor Bege.;28 x 20 x 9.5;600;26/04/2021;1;https://www.revendadecalcados.com.br/produto-7036.html;https://www.revendadecalcados.com.br/fma600/7eb5681552d838271736738f41a4bbca.jpg,https://www.revendadecalcados.com.br/fma600/4075b2ed5a65cc49c9a39d1a0482344e.jpg,https://www.revendadecalcados.com.br/fma600/0d5ac566cf2f162336f16e2b94c8e86c.jpg,https://www.revendadecalcados.com.br/fma600/f83af4c44071fad7431f1bd07883c1c5.jpg,https://www.revendadecalcados.com.br/fma600/b6c7e318dd04927ecbb2536e5d53b20b.jpg,https://www.revendadecalcados.com.br/fma600/f9d2c90f009c719d668950281d460262.jpg,https://www.revendadecalcados.com.br/fma600/03ce010e262291daefec7232711f6ea9.jpg,https://www.revendadecalcados.com.br/fma600/0912c435421c3ef5fb238c781630d3c4.jpg,https://www.revendadecalcados.com.br/fma600/84bbdacef3d45e009333797f072cb247.jpg,https://www.revendadecalcados.com.br/fma600/c0edfac213ff07ea11407e6754d2e596.jpg,https://www.revendadecalcados.com.br/fma600/7873c22ebe82118463b1c6babecb9e00.jpg;Multicolorido;
66058G;Sapato Scarpin;Sapato Scarpin;34,5|35,0|36,0|37,0|38,10|39,3;94.90;104.39;0;Torricella;Material: Verniz Off White<br />Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Off White e Taloneira Napa Bege<br />Enfeite: Pérola em ABS<br />Salto: 9 cm de Altura Revestido em Verniz Off White<br />Solado de TR na cor Bege.;28 x 20 x 9.5;600;02/02/2021;1;https://www.revendadecalcados.com.br/produto-6937.html;https://www.revendadecalcados.com.br/fma600/4968325052872695813a616a8145abf6.jpg,https://www.revendadecalcados.com.br/fma600/0ffe8006f33e5fe638f87f88f6b5b08e.jpg,https://www.revendadecalcados.com.br/fma600/35193ae1acdf825e7a2242091fc57504.jpg,https://www.revendadecalcados.com.br/fma600/16854b8461aaba70f2d38c06cf6a9320.jpg,https://www.revendadecalcados.com.br/fma600/fb3cb016e0ecfd27077af3105767ab16.jpg,https://www.revendadecalcados.com.br/fma600/776b572eb07012f1f9bf563ad8f2fcb7.jpg,https://www.revendadecalcados.com.br/fma600/131e8e652791eb07ddd2088f7be3cfc7.jpg,https://www.revendadecalcados.com.br/fma600/c38d3664009eca4c1d1245b399d164e6.jpg,https://www.revendadecalcados.com.br/fma600/c81cdb8e277a08965e16cbc3a908e068.jpg,https://www.revendadecalcados.com.br/fma600/4ec5601f9e17ec679fa38514e8c3c374.jpg,https://www.revendadecalcados.com.br/fma600/f62d556450b073e3d39018b35a5bcd25.jpg;Off White;66058
66058D;Sapato Scarpin;Sapato Scarpin;34,3|35,8|36,8|37,5|38,2|39,0;94.90;104.39;0;Torricella;Material: Verniz Azul<br />Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Azul e Taloneira Napa Bege<br />Enfeite: Pérola em ABS<br />Salto: 9 cm de Altura Revestido em Verniz Azul<br />Solado de TR na cor Bege.;28 x 20 x 9.5;600;02/02/2021;1;https://www.revendadecalcados.com.br/produto-6936.html;https://www.revendadecalcados.com.br/fma600/085a2662e93b781a564e13101d2ea4e6.jpg,https://www.revendadecalcados.com.br/fma600/d7f01e8434a29a95481214d28638e827.jpg,https://www.revendadecalcados.com.br/fma600/14270a48eadd46bd0a3a559d9075bca9.jpg,https://www.revendadecalcados.com.br/fma600/bfdbda78c76047511a0f9fe363341507.jpg,https://www.revendadecalcados.com.br/fma600/55d7e0bcd416fcd4d99aff7feab2d01a.jpg,https://www.revendadecalcados.com.br/fma600/3fcf0159b21e9e412e78acc7dfb43076.jpg,https://www.revendadecalcados.com.br/fma600/8fde7938eda728f510fe920bc6fb1800.jpg,https://www.revendadecalcados.com.br/fma600/48fcd18a2b2f10700699a96c7784a167.jpg,https://www.revendadecalcados.com.br/fma600/25912ffff313c542be91a2e3af55018b.jpg,https://www.revendadecalcados.com.br/fma600/03c0b398842dff59f437e319c9a66ed3.jpg;Azul;66058
66082B;Sapato Scarpin;Sapato Scarpin;34,4|35,0|36,1|37,10|38,7|39,5;94.90;104.39;0;Torricella;Material: Napa Preto / Nobuck Preto / Metalizado Speechio Ouro Light<br />Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Napa Preto e Taloneira Napa Bege<br />Enfeite: Tiras em Metalizado Specchio Ouro Light<br />Salto: 9 cm de Altura Revestido em Napa Preto<br />Solado de TR na cor Preto.;28 x 20 x 9.5;600;27/10/2020;1;https://www.revendadecalcados.com.br/produto-6675.html;https://www.revendadecalcados.com.br/fma600/87d1050e4bb24c0b97e2935680e0b249.jpg,https://www.revendadecalcados.com.br/fma600/8fc668e43ec2c32cb42535581289e242.jpg,https://www.revendadecalcados.com.br/fma600/1e6643c147daa863190b3739b7bea7ba.jpg,https://www.revendadecalcados.com.br/fma600/12ac613d3c09dbcc3e787604ce345e02.jpg,https://www.revendadecalcados.com.br/fma600/ba045401ecec132cc0fa0eb60044947e.jpg,https://www.revendadecalcados.com.br/fma600/d749b20e411289262e424a31643f9d84.jpg,https://www.revendadecalcados.com.br/fma600/5fb4126675c7867fa2db6a996eab8d4f.png,https://www.revendadecalcados.com.br/fma600/70fa2d03e365a1941087c9c5ceb2b933.png,https://www.revendadecalcados.com.br/fma600/1a8f5cf868c14bb612479a3025f82556.png,https://www.revendadecalcados.com.br/fma600/0e83928fda4f3feb5777d0391d2424f7.png;Preto;66082
66082A;Sapato Scarpin;Sapato Scarpin;34,0|35,10|36,7|37,6|38,3|39,1;94.90;104.39;0;Torricella;Material: Napa Branco / Napa Rosê / Metalizado Specchio Rosê<br />Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Napa Rosê e Taloneira Napa Bege<br />Enfeite: Tiras em Metalizado Specchio Rosê<br />Salto: 9 cm de Altura Revestido em Napa Rosê<br />Solado de TR na cor Bege.;28 x 20 x 9.5;600;27/10/2020;1;https://www.revendadecalcados.com.br/produto-6674.html;https://www.revendadecalcados.com.br/fma600/117109ae370f5000fa1b35094a6087e1.jpg,https://www.revendadecalcados.com.br/fma600/a94d54ce0cde7c33cd5408b4ba066e75.jpg,https://www.revendadecalcados.com.br/fma600/fba494c814f92228c9dd071184f784fb.jpg,https://www.revendadecalcados.com.br/fma600/662be0ce0fc01ee9e82c391b721dbc7f.jpg,https://www.revendadecalcados.com.br/fma600/ecbd89b3cab0ccb0c8849ded91e677f1.jpg,https://www.revendadecalcados.com.br/fma600/e40ffa5baa907d7039c622fbbafb8c8a.jpg,https://www.revendadecalcados.com.br/fma600/bfeb588b55d504ed02ff4f3350b484e6.png,https://www.revendadecalcados.com.br/fma600/9927c32ef658682505f48b23d90e0a3b.png,https://www.revendadecalcados.com.br/fma600/be7d0a87ec714fa56e09c97418cf09c9.png,https://www.revendadecalcados.com.br/fma600/d83d5990022b3a173fd547f2d9dba2b7.png;Rose;66082
66058C;Sapato Scarpin;Sapato Scarpin;34,3|35,10|36,6|37,10|38,1|39,3;94.90;104.39;0;Torricella;Material: Verniz Preto<br />Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Preto e Taloneira Napa Bege<br />Enfeite: Pérola em ABS<br />Salto: 9 cm de Altura Revestido em Verniz Preto<br />Solado de TR na cor Preto.;28 x 20 x 9.5;600;14/08/2020;1;https://www.revendadecalcados.com.br/produto-6460.html;https://www.revendadecalcados.com.br/fma600/3eb13cede15c4e71160e0218d132b6f6.jpg,https://www.revendadecalcados.com.br/fma600/ac643e3a7028807325b51053572f251b.jpg,https://www.revendadecalcados.com.br/fma600/2174afbf19a5fe7bf9252b659832124e.jpg,https://www.revendadecalcados.com.br/fma600/eb9382488f4856caadf27702f002e32e.jpg,https://www.revendadecalcados.com.br/fma600/c270fb7111dc3d106d743780fcf74a6c.jpg,https://www.revendadecalcados.com.br/fma600/d64d69d0d127bbceb39ce79d9b1c2327.jpg,https://www.revendadecalcados.com.br/fma600/9001b6b7d3b3fdd8fcc31cedd9d0cb44.jpg,https://www.revendadecalcados.com.br/fma600/7b345d2c954f06baabd684911a373179.jpg,https://www.revendadecalcados.com.br/fma600/c8f6b3fcf11c35774ddc939f6cd481ab.jpg,https://www.revendadecalcados.com.br/fma600/2ad7231d353131489566fc687bb7b7d7.jpg,https://www.revendadecalcados.com.br/fma600/0e0ea02b36abece48a58cdb1f0a18132.jpg;Preto;66058
66058B;Sapato Scarpin;Sapato Scarpin;34,4|35,9|36,7|37,5|38,10|39,3;94.90;104.39;0;Torricella;Material: Verniz Rose<br />Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Rose e Taloneira Napa Bege<br />Enfeite: Pérola em ABS<br />Salto: 9 cm de Altura Revestido em Verniz Rose<br />Solado de TR na cor Bege.;28 x 20 x 9.5;600;14/08/2020;1;https://www.revendadecalcados.com.br/produto-6459.html;https://www.revendadecalcados.com.br/fma600/e0a39afd68db044e8d658b21dede9df4.jpg,https://www.revendadecalcados.com.br/fma600/2e42951125680daa124296753fdd71c0.jpg,https://www.revendadecalcados.com.br/fma600/e764480c0bb3541f1c1d8dfdb90e68e9.jpg,https://www.revendadecalcados.com.br/fma600/b334b7c971bff4e1cfcc5913714da5cf.jpg,https://www.revendadecalcados.com.br/fma600/8a23731aa0ba201fa2f1d5f14ac37354.jpg,https://www.revendadecalcados.com.br/fma600/237ae8806eade0d4cae1283348ed3937.jpg,https://www.revendadecalcados.com.br/fma600/1f211b93ea1434907019276b91dfb060.jpg,https://www.revendadecalcados.com.br/fma600/4045a0443185892ae3837964dade378e.jpg,https://www.revendadecalcados.com.br/fma600/29ecd88e280a4be36062b3670b5be08f.jpg,https://www.revendadecalcados.com.br/fma600/a23642fd465249801870f872408afcfb.jpg;Rose;66058
65-16B;Bota Cano Curto;Botas;34,6|35,10|36,10|37,10|38,8|39,5;89.90;98.89;0;Torricella;Material: Napa Caramelo<br />Enfeites: Zíper na cor Caramelo (lateral interna) Fivela e Apliques na cor Dourado<br />Palmilha: 8 mm de Espessura, Espuma em EVA, e Taloneira Napa Preto<br />Forro: Cacharrel, material espumado para maior conforto na cor Bege<br />Salto: 9 cm de Altura encapado em Napa Caramelo<br />Solado de PVC na cor Bege.;28.5 x 23.5 x 9.5;800;16/04/2025;1;https://www.revendadecalcados.com.br/produto-8770.html;https://www.revendadecalcados.com.br/fma600/412d131bd7292feb90e1c818e15e24a3.jpg,https://www.revendadecalcados.com.br/fma600/2d326059e9013a93fd0124351e676b17.jpg,https://www.revendadecalcados.com.br/fma600/648701b5fbb98e7fa582e81bb0367b0f.jpg,https://www.revendadecalcados.com.br/fma600/011a00daaf8a648b2f1dbe7423f3563b.jpg,https://www.revendadecalcados.com.br/fma600/b733858d92323c7bac3d66790daa5bc5.jpg,https://www.revendadecalcados.com.br/fma600/f66443b04882ae85fd2a5c49fd871f8c.jpg,https://www.revendadecalcados.com.br/fma600/55714679d053644ed95aaed4d9902c46.png,https://www.revendadecalcados.com.br/fma600/478ffcdf572ad07007c94bf9428ffae5.png,https://www.revendadecalcados.com.br/fma600/f6c9a4c6db569c0eb85e3887402a5d7b.png,https://www.revendadecalcados.com.br/fma600/46876fba3f458052020237bbddfc7d54.jpg,https://www.revendadecalcados.com.br/fma600/b3fa608033ab88170ec93caec4d93dd6.jpg,https://www.revendadecalcados.com.br/fma600/07deca2cb6f223fde7b0e1c1bd373fb4.jpg,https://www.revendadecalcados.com.br/fma600/ea9a7a07d0ab288ead5fee34733cfa2f.jpg,https://www.revendadecalcados.com.br/fma600/3765bd4d23147f734dd6194508e7962e.jpg;Caramelo;65-16
300.96B;Sandália Feminina;Sandálias;34,0|35,5|36,2|37,4|38,4|39,2;89.90;98.89;0;Torricella;Material: Metalizado Speechio Ouro Light<br />Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Metalizado Speechio Ouro Light e Taloneira Napa Bege<br />Enfeite: Fivela de Ajuste na Cor Dourado e Flor em Metalizado Speechio Ouro Light<br />Salto: 9,5 cm de Altura Revestido em Metalizado Speechio Ouro Light<br />Solado de TR na cor Bege.;28 x 20 x 9.5;600;17/10/2023;1;https://www.revendadecalcados.com.br/produto-8351.html;https://www.revendadecalcados.com.br/fma600/14f1cb1bb583b07cf9e3ddc6676e38ce.jpg,https://www.revendadecalcados.com.br/fma600/e7e62a3ea40cb3641a43fc40ab793f10.jpg,https://www.revendadecalcados.com.br/fma600/e5aea6c71d42bb9e1d3a0866c6615d3b.jpg,https://www.revendadecalcados.com.br/fma600/0d7c14bb66021c38cb38bb7d3535b163.jpg,https://www.revendadecalcados.com.br/fma600/e6503efd64ecf8767ab5735f96ae67da.jpg,https://www.revendadecalcados.com.br/fma600/0328a09455a9711e0228dd8e52b12f9b.jpg;Dourado;300.96
301.26A;Sandália Feminina;Sandálias;34,3|35,0|36,2|37,7|38,2|39,1;89.90;98.89;0;Torricella;Material: Napa Preto<br />Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Napa Preto e Taloneira Napa Preto<br />Enfeite: Fivela de Ajuste na Cor Dourado e enfeite em ABS na cor Dourado<br />Salto: 9,5 cm de Altura Revestido em Napa Preto<br />Solado de TR na cor Preto.;28.5 x 23.5 x 9.5;800;17/10/2023;1;https://www.revendadecalcados.com.br/produto-8343.html;https://www.revendadecalcados.com.br/fma600/bb61d69db93d806afb7898ba77518076.jpg,https://www.revendadecalcados.com.br/fma600/081fda5481f904a22d8b67258d082281.jpg,https://www.revendadecalcados.com.br/fma600/18c6233e97a038cfb4f2a88544f78ce3.jpg,https://www.revendadecalcados.com.br/fma600/b929ddb4a50f97df62ca9662547239d7.jpg,https://www.revendadecalcados.com.br/fma600/3e4bd71413fcb594f4fbc9068886049d.jpg,https://www.revendadecalcados.com.br/fma600/1888d54ed00423722a524e98b5a9e141.jpg;Preto;301.26
65-04D;Bota Cano Curto;Botas;34,9|35,10|36,10|37,10|38,10|39,6;84.90;93.39;0;Torricella;Material: Verniz Preto<br />Enfeites: Zíper na cor Preto (lateral interna)<br />Palmilha: 8 mm de Espessura, Espuma em EVA, e Taloneira Napa Preto<br />Forro: Cacharrel, material espumado para maior conforto na cor Preto<br />Salto: 9 cm de Altura encapado em Verniz Preto<br />Solado de PVC na cor Preto.;28 x 20 x 9.5;600;19/03/2024;1;https://www.revendadecalcados.com.br/produto-8497.html;https://www.revendadecalcados.com.br/fma600/8af25890370530abfa90e436401c224f.jpg,https://www.revendadecalcados.com.br/fma600/2de858225f13371b092b503afb78b8fa.jpg,https://www.revendadecalcados.com.br/fma600/418e51d1078bc61858859fb2b9304b00.jpg,https://www.revendadecalcados.com.br/fma600/1241c668d0550bed004d28447d4c8ce7.jpg,https://www.revendadecalcados.com.br/fma600/e35d036745402074d68f16ced2b65379.jpg,https://www.revendadecalcados.com.br/fma600/175af028f7a9ac555911b93a6ced829c.jpg,https://www.revendadecalcados.com.br/fma600/216fcf8b22b635e4026938e9c1bb593c.jpg,https://www.revendadecalcados.com.br/fma600/fc8a7957febf9deaedc3d4477d6c50de.jpg,https://www.revendadecalcados.com.br/fma600/1a851d8c15b6143b65714654093cccbe.jpg,https://www.revendadecalcados.com.br/fma600/e405104ec9def910e49966348c389061.jpg,https://www.revendadecalcados.com.br/fma600/555a3c42386c66f674139994ab1b3b77.jpg,https://www.revendadecalcados.com.br/fma600/4f4977e35c2459bf6ab6554c707154aa.jpg,https://www.revendadecalcados.com.br/fma600/e8ad55b4a60b39bb4b2cc9399fe9d80b.jpg,https://www.revendadecalcados.com.br/fma600/f44ce65eaf2cfe81dbf6b1a3ef0fad01.jpg,https://www.revendadecalcados.com.br/fma600/5aeccdf7680aafde36485c0713df5340.png,https://www.revendadecalcados.com.br/fma600/8bc6f49c8ee0d35041f3182dbd775b20.png,https://www.revendadecalcados.com.br/fma600/5deb8c0c0e7bfa9df17ad9795b1f3e30.png,https://www.revendadecalcados.com.br/fma600/2fbdb0e6fd74229ee15208b0f9f0c858.png,https://www.revendadecalcados.com.br/fma600/7d4ea5b472c539fec9c6d30f79a87277.png,https://www.revendadecalcados.com.br/fma600/7aff9a980fcf962888c43c97ecb2ccf2.png,https://www.revendadecalcados.com.br/fma600/cc97fc134c4d6986ba89835aa05a8cdc.png,https://www.revendadecalcados.com.br/fma600/2138dab7ac34668d3ffdafffabbc1c5c.png,https://www.revendadecalcados.com.br/fma600/ef507fd9896ed4cef8a454131d78bfe9.png;Preto;65-04
65-04C;Bota Cano Curto;Botas;34,10|35,10|36,10|37,10|38,10|39,10;84.90;93.39;0;Torricella;Material: Napa Caramelo<br />Enfeites: Zíper na cor Caramelo (lateral interna)<br />Palmilha: 8 mm de Espessura, Espuma em EVA, e Taloneira Napa Preto<br />Forro: Cacharrel, material espumado para maior conforto na cor Bege<br />Salto: 9 cm de Altura encapado em Napa Caramelo<br />Solado de PVC na cor Bege.;28 x 20 x 9.5;600;19/03/2024;1;https://www.revendadecalcados.com.br/produto-8496.html;https://www.revendadecalcados.com.br/fma600/db7fd7aaf354d1de10016ba5fe009a4a.jpg,https://www.revendadecalcados.com.br/fma600/95456a97b8e72e697943136d371625fe.jpg,https://www.revendadecalcados.com.br/fma600/f6eea610e4a7aa5b655cc2445b60cb80.jpg,https://www.revendadecalcados.com.br/fma600/8242ee1873907f9a758eb4153884a569.jpg,https://www.revendadecalcados.com.br/fma600/465f7e4a20a60321a47fb471c647da7b.jpg,https://www.revendadecalcados.com.br/fma600/976a666839ecbf17fabeb6f95fb6b720.jpg,https://www.revendadecalcados.com.br/fma600/5c58746adf981fdbe933e3e86f0d3392.jpg,https://www.revendadecalcados.com.br/fma600/dc38ee80e3f47e67e9a92b31da6dda49.jpg,https://www.revendadecalcados.com.br/fma600/c6d4e4b35c5c3f0d7df269b3a08efdee.jpg,https://www.revendadecalcados.com.br/fma600/799fe1d84bdbbab7a3b35dbfde6a9f36.jpg,https://www.revendadecalcados.com.br/fma600/15ffc4032eda2b5a752183c49aac5617.jpg,https://www.revendadecalcados.com.br/fma600/06a4e977b8984fd86b4f52c1004fd687.jpg,https://www.revendadecalcados.com.br/fma600/1138dd7ffdb432ea43e181bc3a03f771.jpg,https://www.revendadecalcados.com.br/fma600/945b60b5232112a2b968c1441e6903e7.png,https://www.revendadecalcados.com.br/fma600/0c3b0bffb085ebfc8fb201a156f7af06.png;Caramelo;65-04
65-04B;Bota Cano Curto;Botas;34,10|35,10|36,10|37,10|38,10|39,10;84.90;93.39;0;Torricella;Material: Napa Branco<br />Enfeites: Zíper na cor Branco (lateral interna)<br />Palmilha: 8 mm de Espessura, Espuma em EVA, e Taloneira Napa Preto<br />Forro: Cacharrel, material espumado para maior conforto na cor Bege<br />Salto: 9 cm de Altura encapado em Napa Branco<br />Solado de PVC na cor Bege.;28 x 20 x 9.5;600;19/03/2024;1;https://www.revendadecalcados.com.br/produto-8495.html;https://www.revendadecalcados.com.br/fma600/e01520cac71912a619e8d52c1887f0bb.jpg,https://www.revendadecalcados.com.br/fma600/bb295d01a7ef00f6d8816e6f5fa478d5.jpg,https://www.revendadecalcados.com.br/fma600/c53599e07d5301d69756aac913b07c12.jpg,https://www.revendadecalcados.com.br/fma600/66c335e965b5afd65a9bfb2489c10a93.jpg,https://www.revendadecalcados.com.br/fma600/d2ed81c4c073c0ba8e951be4086d3acb.jpg,https://www.revendadecalcados.com.br/fma600/f4c3298bc03244a059f8cc34bf6431ef.jpg,https://www.revendadecalcados.com.br/fma600/bfcf028929ed4ca8d72178c8235ed23e.jpg,https://www.revendadecalcados.com.br/fma600/db7507a679ba614c729a4c20d59c0edc.jpg,https://www.revendadecalcados.com.br/fma600/cf129983b963ec0fac4454f4b94bd42c.jpg,https://www.revendadecalcados.com.br/fma600/7a8ba5df9b77ebb76d05876d2c7da136.jpg,https://www.revendadecalcados.com.br/fma600/220f37c4bb295ccda79d11487b6f547d.jpg,https://www.revendadecalcados.com.br/fma600/4aa24588889977a691b1a9f309152374.jpg,https://www.revendadecalcados.com.br/fma600/7147de858281780a98b6f196492b677e.png,https://www.revendadecalcados.com.br/fma600/a3994a8ae4c3231a3cb849ac38a2822c.png,https://www.revendadecalcados.com.br/fma600/05d8ff3ef0d64830626e75eab9ab0d2b.png,https://www.revendadecalcados.com.br/fma600/3b28a8bbad603ace99a1794a1e3aaa54.png;Branco;65-04
65-04A;Bota Cano Curto;Botas;34,10|35,10|36,10|37,10|38,10|39,10;84.90;93.39;0;Torricella;Material: Napa Preto<br />Enfeites: Zíper na cor Preto (lateral interna)<br />Palmilha: 8 mm de Espessura, Espuma em EVA, e Taloneira Napa Preto<br />Forro: Cacharrel, material espumado para maior conforto na cor Preto<br />Salto: 9 cm de Altura encapado em Napa Preto<br />Solado de PVC na cor Preto.;28 x 20 x 9.5;600;19/03/2024;1;https://www.revendadecalcados.com.br/produto-8494.html;https://www.revendadecalcados.com.br/fma600/8c4e2ae9d7327966593bea0adac5b8b4.jpg,https://www.revendadecalcados.com.br/fma600/9962070dddfc233ca3eb87aa70c72e8a.jpg,https://www.revendadecalcados.com.br/fma600/5bebf3323e82f8a2090363815bc0af6f.jpg,https://www.revendadecalcados.com.br/fma600/dad1894fdb861b7f1f85eae2f15bb03f.jpg,https://www.revendadecalcados.com.br/fma600/5e0fc01416b29bb96b4d276b1c68e5f5.jpg,https://www.revendadecalcados.com.br/fma600/0ba9e6f1f911163b244fe5e4693c249f.jpg,https://www.revendadecalcados.com.br/fma600/e80e2a38d4410ce819e1482779fd2be5.jpg,https://www.revendadecalcados.com.br/fma600/04339d0c211c762b5c5f5f0490d4f65e.jpg,https://www.revendadecalcados.com.br/fma600/5eb78dd9718eeed567ea6fbc3762f41d.jpg,https://www.revendadecalcados.com.br/fma600/22395a0cec19626f982c86979a6d270c.jpg,https://www.revendadecalcados.com.br/fma600/7432c7d0052b92ff81302379596be67b.jpg,https://www.revendadecalcados.com.br/fma600/c65f3fa174008809e058e1def152db92.jpg,https://www.revendadecalcados.com.br/fma600/f4c7aafdcbbe08c8ec4670cba7fb1a34.jpg,https://www.revendadecalcados.com.br/fma600/8bbb4935fddd3902f2f13bd86f5f580b.jpg;Preto;65-04
